"persons" "ward" "question" "mailgrp" "phonegrp" "persngrp" "appeal" "contact" "mailings" "age" "majorpty" "vote96.0" "vote96.1" "mailcall" "voted98" "phnscrpt" "dis.mc" "dis.phn" "phn.c" "phntrt1" "phntrt2" "phn.c1" "phn.c2"
"10507" 2 11 0 1 0 0 1 0 2 91 0 0 1 1 1 2 1 99 1 1 1 1 1
"10508" 2 17 0 1 0 0 2 0 2 67 1 0 1 1 0 4 1 99 1 1 1 1 1
"10509" 2 18 0 1 0 1 1 0 2 52 1 0 1 1 1 2 1 99 1 1 1 1 1
"10510" 1 6 0 1 0 0 1 0 1 70 0 1 0 1 0 2 1 99 1 1 1 1 1
"10511" 1 12 0 1 0 0 3 0 3 68 0 0 1 1 1 6 99 99 0 1 1 0 0
"10512" 1 11 0 1 0 0 2 0 3 79 1 1 0 1 0 4 99 99 0 1 1 0 0
"10513" 1 26 0 1 0 0 1 0 3 73 1 0 1 1 1 2 99 99 0 1 1 0 0
"10514" 2 30 0 1 0 0 3 0 3 41 1 0 1 1 0 6 99 99 0 1 1 0 0
"10515" 1 21 0 1 0 0 2 0 1 26 0 0 1 1 1 4 99 99 0 1 1 0 0
"10516" 1 18 0 1 0 0 1 0 2 65 1 1 0 1 1 2 1 99 1 1 1 1 1
"10517" 1 22 0 1 0 1 3 0 2 83 1 0 1 1 1 6 1 99 1 1 1 1 1
"10518" 1 9 0 1 0 0 2 0 1 40 1 1 0 1 0 4 1 99 1 1 1 1 1
"10519" 2 25 0 1 0 0 1 0 3 57 1 0 1 1 0 2 1 99 1 1 1 1 1
"10520" 1 2 0 1 0 1 1 1 1 68 1 0 1 1 1 2 0 99 0 1 1 0 0
"10521" 2 24 0 1 0 0 3 0 2 24 1 0 0 1 1 6 99 99 0 1 1 0 0
"10522" 1 21 0 1 0 0 2 0 2 41 1 1 0 1 0 4 99 99 0 1 1 0 0
"10523" 1 25 0 1 0 1 3 0 3 35 1 0 1 1 1 6 1 99 1 1 1 1 1
"10524" 1 19 0 1 0 0 1 0 1 78 1 0 1 1 1 2 1 99 1 1 1 1 1
"10525" 1 25 0 1 0 0 3 0 1 48 1 0 1 1 1 6 99 99 0 1 1 0 0
"10526" 1 11 0 1 1 0 3 0 2 51 1 0 1 1 1 6 99 99 0 1 1 0 0
"10527" 1 12 0 1 0 1 3 0 3 78 1 0 1 1 0 6 99 99 0 1 1 0 0
"10528" 1 8 0 1 0 1 2 0 2 36 1 0 1 1 1 4 99 99 0 1 1 0 0
"10529" 1 29 0 1 0 0 2 0 2 53 0 0 1 1 0 4 1 99 1 1 1 1 1
"10530" 1 9 0 1 0 0 2 0 2 70 1 1 0 1 0 4 99 99 0 1 1 0 0
"10531" 1 19 0 1 0 0 1 0 2 42 0 0 0 1 0 2 99 99 0 1 1 0 0
"10532" 1 10 0 1 0 0 1 0 2 36 1 1 0 1 0 2 99 99 0 1 1 0 0
"10533" 1 15 0 1 0 0 2 0 3 24 1 0 0 1 0 4 1 99 1 1 1 1 1
"10534" 1 16 0 1 0 1 1 0 3 81 1 1 0 1 1 2 99 99 0 1 1 0 0
"10535" 1 21 0 1 0 0 3 0 3 49 1 0 1 1 0 6 99 99 0 1 1 0 0
"10536" 2 2 0 1 0 1 1 0 3 43 1 0 0 1 1 2 99 99 0 1 1 0 0
"10537" 1 4 0 1 0 0 2 0 3 36 0 0 1 1 0 4 0 99 0 1 1 0 0
"10538" 1 4 0 1 0 0 2 0 1 26 1 1 0 1 0 4 99 99 0 1 1 0 0
"10539" 1 23 0 1 0 0 2 0 3 46 0 0 0 1 0 4 99 99 0 1 1 0 0
"10540" 1 13 0 1 1 0 1 0 3 32 1 1 0 1 0 3 99 99 0 0 1 0 0
"10541" 1 7 0 1 0 0 1 0 2 71 1 0 1 1 1 2 99 99 0 1 1 0 0
"10542" 1 9 0 1 0 0 2 0 3 29 0 0 1 1 1 4 1 99 1 1 1 1 1
"10543" 2 25 0 1 0 0 3 0 1 37 0 0 1 1 1 6 99 99 0 1 1 0 0
"10544" 1 22 0 1 0 0 2 0 3 68 0 1 0 1 0 4 99 99 0 1 1 0 0
"10545" 2 21 0 1 0 1 2 0 3 56 1 0 0 1 1 4 1 99 1 1 1 1 1
"10546" 1 10 0 1 0 1 3 0 1 36 0 1 0 1 0 6 99 99 0 1 1 0 0
"10547" 1 17 0 1 0 0 2 0 2 86 0 0 1 1 0 4 0 99 0 1 1 0 0
"10548" 2 24 0 1 0 0 3 0 1 29 1 0 0 1 0 6 1 99 1 1 1 1 1
"10549" 1 11 0 1 0 0 1 0 1 36 1 1 0 1 0 2 0 99 0 1 1 0 0
"10550" 1 15 0 1 0 0 2 0 1 25 1 0 0 1 0 4 99 99 0 1 1 0 0
"10551" 1 15 0 1 1 0 2 0 2 28 0 0 0 1 0 5 99 0 0 1 1 0 0
"10552" 1 18 0 1 0 0 3 0 3 38 0 1 0 1 1 6 1 99 1 1 1 1 1
"10553" 1 16 0 1 1 1 1 0 2 50 1 0 1 1 1 3 0 99 0 0 1 0 0
"10554" 1 6 0 1 0 0 2 0 1 29 1 0 0 1 0 4 99 99 0 1 1 0 0
"10555" 2 6 0 1 0 1 1 1 2 18 0 0 0 1 1 2 1 99 1 1 1 1 1
"10556" 1 26 0 1 1 0 2 0 3 84 1 0 1 1 1 5 99 99 0 1 1 0 0
"10557" 1 14 0 1 1 0 3 0 3 33 1 1 0 1 0 6 99 99 0 1 1 0 0
"10558" 2 17 0 1 0 1 1 1 2 83 1 0 1 1 1 2 1 99 1 1 1 1 1
"10559" 1 14 0 1 0 0 2 0 3 38 0 1 0 1 1 4 99 99 0 1 1 0 0
"10560" 1 16 0 1 0 1 1 0 1 24 1 0 1 1 0 2 99 99 0 1 1 0 0
"10561" 2 9 0 1 1 0 2 0 2 60 1 0 1 1 0 5 1 0 1 1 1 1 1
"10562" 1 10 0 1 0 0 3 0 2 30 0 0 1 1 0 6 1 99 1 1 1 1 1
"10563" 1 26 0 1 0 0 1 0 3 51 1 0 1 1 1 2 99 99 0 1 1 0 0
"10564" 2 17 0 1 0 0 1 0 2 63 0 1 0 1 1 2 1 99 1 1 1 1 1
"10565" 1 9 0 1 1 0 1 0 2 54 1 1 0 1 0 3 99 99 0 0 1 0 0
"10566" 2 13 0 1 0 0 3 0 1 65 1 0 1 1 1 6 1 99 1 1 1 1 1
"10567" 1 11 0 1 0 1 2 1 3 73 1 1 0 1 0 4 99 99 0 1 1 0 0
"10568" 2 5 0 1 1 0 3 0 2 78 1 0 1 1 1 6 0 1 1 1 1 1 1
"10569" 1 9 0 1 0 0 3 0 2 71 0 1 0 1 0 6 99 99 0 1 1 0 0
"10570" 1 13 0 1 0 1 1 0 2 42 1 0 1 1 1 2 1 99 1 1 1 1 1
"10571" 2 12 0 1 0 1 2 0 1 65 0 0 1 1 1 4 1 99 1 1 1 1 1
"10572" 2 17 0 1 0 0 3 0 2 32 1 0 1 1 1 6 1 99 1 1 1 1 1
"10573" 1 18 0 1 0 0 3 0 2 80 1 0 1 1 1 6 1 99 1 1 1 1 1
"10574" 2 17 0 1 0 1 2 0 1 69 0 0 1 1 1 4 99 99 0 1 1 0 0
"10575" 1 22 0 1 0 0 2 0 2 91 1 1 0 1 0 4 1 99 1 1 1 1 1
"10576" 1 15 0 1 0 0 1 0 3 33 1 0 0 1 0 2 99 99 0 1 1 0 0
"10577" 1 6 0 1 0 0 1 0 3 30 1 1 0 1 0 2 0 99 0 1 1 0 0
"10578" 2 26 0 1 0 0 2 0 1 46 0 1 0 1 0 4 99 99 0 1 1 0 0
"10579" 1 8 0 1 0 1 1 0 1 27 0 0 1 1 0 2 0 99 0 1 1 0 0
"10580" 1 28 0 1 0 1 2 0 1 22 1 0 1 1 1 4 1 99 1 1 1 1 1
"10581" 1 24 0 1 0 0 2 0 1 40 1 0 0 1 0 4 99 99 0 1 1 0 0
"10582" 1 2 0 1 0 1 1 0 2 65 1 0 1 1 1 2 99 99 0 1 1 0 0
"10583" 1 25 0 1 0 0 3 0 2 84 0 0 1 1 0 6 99 99 0 1 1 0 0
"10584" 2 6 0 1 0 0 1 0 1 45 0 0 1 1 1 2 0 99 0 1 1 0 0
"10585" 1 10 0 1 0 0 3 0 3 22 1 0 1 1 0 6 99 99 0 1 1 0 0
"10586" 2 25 0 1 0 0 2 0 1 33 1 0 0 1 1 4 1 99 1 1 1 1 1
"10587" 1 23 0 1 1 0 3 0 1 47 1 1 0 1 0 6 1 0 1 1 1 1 1
"10588" 1 21 0 1 1 0 3 0 2 31 1 0 0 1 1 6 99 99 0 1 1 0 0
"10589" 2 28 0 1 0 0 2 0 2 55 1 0 1 1 1 4 99 99 0 1 1 0 0
"10590" 1 23 0 1 1 0 3 0 1 65 1 0 1 1 0 6 99 99 0 1 1 0 0
"10591" 1 6 0 1 0 0 2 0 3 89 1 0 1 1 0 4 99 99 0 1 1 0 0
"10592" 1 2 0 1 0 1 3 0 2 45 0 0 0 1 0 6 99 99 0 1 1 0 0
"10593" 1 6 0 1 0 0 3 0 2 47 1 1 0 1 1 6 99 99 0 1 1 0 0
"10594" 1 8 0 1 0 0 1 0 1 36 1 1 0 1 0 2 1 99 1 1 1 1 1
"10595" 1 13 0 1 0 1 2 1 3 40 1 0 0 1 0 4 0 99 0 1 1 0 0
"10596" 2 18 0 1 0 0 2 0 2 51 0 1 0 1 0 4 99 99 0 1 1 0 0
"10597" 1 29 0 1 0 1 3 0 1 37 1 0 0 1 0 6 1 99 1 1 1 1 1
"10598" 1 11 0 1 0 0 1 0 3 72 1 0 1 1 1 2 1 99 1 1 1 1 1
"10599" 1 17 0 1 0 0 1 0 2 45 0 1 0 1 0 2 1 99 1 1 1 1 1
"10600" 1 3 0 1 1 0 1 0 1 51 1 1 0 1 0 3 99 0 0 0 1 0 0
"10601" 1 22 0 1 0 0 3 0 3 55 1 0 0 1 1 6 1 99 1 1 1 1 1
"10602" 1 27 0 1 0 0 2 0 1 34 1 0 0 1 1 4 99 99 0 1 1 0 0
"10603" 2 29 0 1 0 0 3 0 2 57 1 0 1 1 0 6 0 99 0 1 1 0 0
"10604" 1 11 0 1 1 0 2 0 3 35 1 1 0 1 1 5 99 99 0 1 1 0 0
"10605" 2 15 0 1 0 0 2 0 3 78 1 0 1 1 1 4 1 99 1 1 1 1 1
"10606" 1 7 0 1 0 0 3 0 2 42 1 0 1 1 1 6 99 99 0 1 1 0 0
"10607" 1 5 0 1 0 0 1 0 1 84 1 1 0 1 0 2 1 99 1 1 1 1 1
"10608" 1 21 0 1 0 0 3 0 2 55 1 0 1 1 1 6 99 99 0 1 1 0 0
"10609" 1 5 0 1 0 0 3 0 3 51 1 0 1 1 1 6 1 99 1 1 1 1 1
"10610" 1 4 0 1 0 0 1 0 3 39 1 1 0 1 0 2 99 99 0 1 1 0 0
"10611" 1 20 0 1 0 0 1 0 2 31 0 0 1 1 0 2 0 99 0 1 1 0 0
"10612" 2 22 0 1 0 0 2 0 3 27 0 1 0 1 0 4 99 99 0 1 1 0 0
"10613" 1 22 0 1 0 0 3 0 2 30 0 1 0 1 0 6 99 99 0 1 1 0 0
"10614" 1 16 0 1 0 1 3 1 1 33 1 0 0 1 1 6 99 99 0 1 1 0 0
"10615" 1 2 0 1 0 0 2 0 3 30 1 0 0 1 0 4 1 99 1 1 1 1 1
"10616" 1 11 0 1 1 1 1 1 2 87 1 1 0 1 0 3 0 1 1 0 1 0 1
"10617" 1 19 0 1 0 0 3 0 1 48 1 0 1 1 1 6 99 99 0 1 1 0 0
"10618" 2 26 0 1 1 0 3 0 2 60 1 1 0 1 1 6 99 99 0 1 1 0 0
"10619" 1 12 0 1 0 0 3 0 2 51 0 0 1 1 1 6 1 99 1 1 1 1 1
"10620" 2 25 0 1 0 0 1 0 2 45 1 0 1 1 1 2 1 99 1 1 1 1 1
"10621" 2 28 0 1 0 0 1 0 2 64 1 0 1 1 1 2 99 99 0 1 1 0 0
"10622" 1 14 0 1 0 0 2 0 3 49 1 0 1 1 0 4 99 99 0 1 1 0 0
"10623" 1 11 0 1 0 0 1 0 3 86 1 0 1 1 1 2 1 99 1 1 1 1 1
"10624" 2 25 0 1 0 0 1 0 3 81 1 0 1 1 1 2 1 99 1 1 1 1 1
"10625" 1 11 0 1 0 0 2 0 1 55 1 0 1 1 1 4 1 99 1 1 1 1 1
"10626" 1 8 0 1 0 0 1 0 1 39 1 0 1 1 0 2 1 99 1 1 1 1 1
"10627" 1 26 0 1 0 0 1 0 1 74 1 1 0 1 0 2 99 99 0 1 1 0 0
"10628" 1 10 0 1 0 0 2 0 3 39 1 1 0 1 1 4 1 99 1 1 1 1 1
"10629" 1 11 0 1 0 0 2 0 3 95 0 1 0 1 0 4 99 99 0 1 1 0 0
"10630" 1 6 0 1 0 0 3 0 2 39 1 0 0 1 0 6 99 99 0 1 1 0 0
"10631" 1 18 0 1 0 0 2 0 3 37 1 0 1 1 0 4 99 99 0 1 1 0 0
"10632" 1 27 0 1 0 0 1 0 2 54 1 0 1 1 1 2 99 99 0 1 1 0 0
"10633" 1 21 0 1 0 0 1 0 2 61 1 0 1 1 1 2 99 99 0 1 1 0 0
"10634" 1 25 0 1 0 0 3 0 2 56 1 0 1 1 0 6 99 99 0 1 1 0 0
"10635" 1 22 0 1 0 0 2 0 3 48 1 1 0 1 1 4 99 99 0 1 1 0 0
"10636" 1 25 0 1 1 1 1 0 3 55 1 0 1 1 0 3 99 99 0 0 1 0 0
"10637" 2 19 0 1 0 0 2 0 2 49 1 0 1 1 1 4 1 99 1 1 1 1 1
"10638" 1 23 0 1 0 0 1 0 3 53 0 0 1 1 0 2 1 99 1 1 1 1 1
"10639" 1 26 0 1 0 0 3 0 3 51 0 0 1 1 0 6 99 99 0 1 1 0 0
"10640" 1 9 0 1 0 0 1 0 2 33 0 1 0 1 0 2 99 99 0 1 1 0 0
"10641" 1 7 0 1 0 0 3 0 2 46 1 1 0 1 0 6 99 99 0 1 1 0 0
"10642" 2 26 0 1 0 0 2 0 2 44 1 0 0 1 1 4 99 99 0 1 1 0 0
"10643" 1 24 0 1 0 0 3 0 3 36 0 0 1 1 1 6 99 99 0 1 1 0 0
"10644" 1 27 0 1 0 0 3 0 2 29 0 1 0 1 0 6 99 99 0 1 1 0 0
"10645" 1 9 0 1 0 0 1 0 2 29 0 1 0 1 0 2 99 99 0 1 1 0 0
"10646" 2 2 0 1 0 0 2 0 1 54 1 0 1 1 0 4 99 99 0 1 1 0 0
"10647" 2 21 0 1 0 0 1 0 2 43 1 1 0 1 1 2 99 99 0 1 1 0 0
"10648" 2 8 0 1 1 1 3 1 2 20 0 0 1 1 0 6 99 99 0 1 1 0 0
"10649" 2 27 0 1 0 0 3 0 2 67 1 0 1 1 1 6 1 99 1 1 1 1 1
"10650" 1 2 0 1 0 0 2 0 3 78 1 0 1 1 1 4 1 99 1 1 1 1 1
"10651" 1 8 0 1 0 0 2 0 2 71 1 0 1 1 0 4 99 99 0 1 1 0 0
"10652" 1 30 0 1 1 1 1 0 1 26 0 0 1 1 0 3 99 99 0 0 1 0 0
"10653" 2 27 0 1 0 0 3 0 1 37 1 0 1 1 0 6 0 99 0 1 1 0 0
"10654" 1 21 0 1 0 1 2 0 1 44 1 1 0 1 0 4 99 99 0 1 1 0 0
"10655" 2 12 0 1 0 1 2 0 1 43 1 1 0 1 0 4 1 99 1 1 1 1 1
"10656" 1 22 0 1 0 0 3 0 2 30 0 0 1 1 1 6 99 99 0 1 1 0 0
"10657" 2 14 0 1 0 0 2 0 3 76 1 0 1 1 1 4 1 99 1 1 1 1 1
"10658" 1 24 0 1 0 0 3 0 2 52 1 0 0 1 0 6 1 99 1 1 1 1 1
"10659" 1 13 0 1 0 1 1 0 2 25 0 0 0 1 0 2 0 99 0 1 1 0 0
"10660" 1 16 0 1 0 0 2 0 2 35 1 0 0 1 0 4 99 99 0 1 1 0 0
"10661" 1 25 0 1 0 0 2 0 1 64 1 0 1 1 1 4 99 99 0 1 1 0 0
"10662" 1 30 0 1 0 0 2 0 2 36 0 0 0 1 0 4 99 99 0 1 1 0 0
"10663" 1 19 0 1 0 1 3 0 2 25 1 0 1 1 0 6 99 99 0 1 1 0 0
"10664" 1 22 0 1 0 0 1 0 2 84 1 0 1 1 1 2 99 99 0 1 1 0 0
"10665" 1 30 0 1 0 0 3 0 1 26 0 0 1 1 0 6 99 99 0 1 1 0 0
"10666" 1 27 0 1 0 0 2 0 3 21 0 1 0 1 0 4 99 99 0 1 1 0 0
"10667" 2 26 0 1 0 1 1 0 1 42 1 0 1 1 0 2 1 99 1 1 1 1 1
"10668" 1 8 0 1 1 1 2 0 2 62 1 1 0 1 0 5 99 99 0 1 1 0 0
"10669" 2 16 0 1 0 0 1 0 2 63 1 1 0 1 0 2 1 99 1 1 1 1 1
"10670" 2 18 0 1 1 0 2 0 1 33 1 0 0 1 0 5 0 99 0 1 1 0 0
"10671" 1 19 0 1 0 0 2 0 1 77 1 0 1 1 0 4 99 99 0 1 1 0 0
"10672" 1 8 0 1 1 0 3 0 1 33 1 1 0 1 0 6 99 99 0 1 1 0 0
"10673" 1 20 0 1 0 1 1 0 3 67 1 0 1 1 1 2 99 99 0 1 1 0 0
"10674" 1 27 0 1 0 0 3 0 1 37 0 0 0 1 0 6 99 99 0 1 1 0 0
"10675" 1 2 0 1 0 0 3 0 3 23 0 0 0 1 0 6 0 99 0 1 1 0 0
"10676" 1 11 0 1 0 0 3 0 3 77 1 0 1 1 1 6 99 99 0 1 1 0 0
"10677" 1 17 0 1 0 0 2 0 2 82 1 1 0 1 0 4 99 99 0 1 1 0 0
"10678" 2 26 0 1 0 1 2 0 3 40 1 0 1 1 1 4 99 99 0 1 1 0 0
"10679" 1 27 0 1 0 0 1 0 2 66 1 0 1 1 1 2 99 99 0 1 1 0 0
"10680" 1 3 0 1 0 0 3 0 2 56 1 1 0 1 0 6 99 99 0 1 1 0 0
"10681" 1 26 0 1 0 1 3 0 1 85 0 0 1 1 1 6 0 99 0 1 1 0 0
"10682" 2 29 0 1 0 0 1 0 2 79 1 0 1 1 1 2 0 99 0 1 1 0 0
"10683" 1 7 0 1 0 1 3 1 3 39 1 0 0 1 0 6 99 99 0 1 1 0 0
"10684" 1 6 0 1 0 1 3 1 2 40 0 0 0 1 0 6 1 99 1 1 1 1 1
"10685" 1 19 0 1 1 0 1 0 3 56 0 0 1 1 1 3 0 1 1 0 1 0 1
"10686" 1 23 0 1 0 0 2 0 1 46 1 0 1 1 1 4 1 99 1 1 1 1 1
"10687" 2 8 0 1 0 0 1 0 3 78 1 1 0 1 0 2 99 99 0 1 1 0 0
"10688" 1 21 0 1 1 0 2 0 2 65 1 0 1 1 1 5 99 99 0 1 1 0 0
"10689" 1 10 0 1 0 0 1 0 2 55 1 0 0 1 0 2 99 99 0 1 1 0 0
"10690" 1 24 0 1 0 1 2 0 1 53 1 0 1 1 1 4 99 99 0 1 1 0 0
"10691" 1 7 0 1 0 0 2 0 2 55 1 0 1 1 1 4 1 99 1 1 1 1 1
"10692" 1 19 0 1 0 0 3 0 3 45 1 0 1 1 1 6 99 99 0 1 1 0 0
"10693" 1 25 0 1 0 1 1 1 2 42 1 0 1 1 1 2 1 99 1 1 1 1 1
"10694" 1 10 0 1 0 0 3 0 3 28 1 0 1 1 1 6 1 99 1 1 1 1 1
"10695" 1 14 0 1 0 0 2 0 1 66 1 0 0 1 0 4 1 99 1 1 1 1 1
"10696" 2 19 0 1 0 0 3 0 1 66 1 1 0 1 1 6 1 99 1 1 1 1 1
"10697" 1 11 0 1 0 1 2 1 1 86 1 1 0 1 0 4 1 99 1 1 1 1 1
"10698" 1 19 0 1 0 0 3 0 3 35 1 0 0 1 0 6 99 99 0 1 1 0 0
"10699" 1 10 0 1 1 0 1 0 2 25 1 0 1 1 0 3 99 99 0 0 1 0 0
"10700" 2 27 0 1 0 1 1 0 2 32 1 1 0 1 0 2 99 99 0 1 1 0 0
"10701" 1 7 0 1 0 1 3 0 2 25 0 0 1 1 0 6 99 99 0 1 1 0 0
"10702" 2 8 0 1 0 1 3 1 2 74 1 0 1 1 1 6 1 99 1 1 1 1 1
"10703" 1 21 0 1 0 1 3 0 2 50 1 0 1 1 0 6 99 99 0 1 1 0 0
"10704" 1 7 0 1 0 0 2 0 3 57 1 0 1 1 0 4 1 99 1 1 1 1 1
"10705" 1 6 0 1 0 0 3 0 3 18 1 0 0 1 0 6 99 99 0 1 1 0 0
"10706" 1 12 0 1 0 1 3 1 3 34 1 0 1 1 1 6 99 99 0 1 1 0 0
"10707" 1 2 0 1 0 0 1 0 1 67 1 0 0 1 1 2 99 99 0 1 1 0 0
"10708" 1 11 0 1 0 1 3 1 2 92 1 1 0 1 0 6 99 99 0 1 1 0 0
"10709" 1 11 0 1 0 0 1 0 3 81 0 1 0 1 0 2 0 99 0 1 1 0 0
"10710" 1 10 0 1 0 0 2 0 3 82 1 1 0 1 0 4 99 99 0 1 1 0 0
"10711" 1 28 0 1 0 0 3 0 1 35 1 1 0 1 0 6 99 99 0 1 1 0 0
"10712" 1 20 0 1 0 0 1 0 1 24 1 0 1 1 0 2 99 99 0 1 1 0 0
"10713" 1 2 0 1 0 0 2 0 3 52 1 0 1 1 0 4 99 99 0 1 1 0 0
"10714" 1 8 0 1 0 0 2 0 3 30 0 0 1 1 0 4 99 99 0 1 1 0 0
"10715" 1 27 0 1 0 0 1 0 3 48 0 0 1 1 1 2 99 99 0 1 1 0 0
"10716" 1 15 0 1 0 0 3 0 1 23 0 1 0 1 0 6 99 99 0 1 1 0 0
"10717" 1 9 0 1 0 1 1 0 1 30 0 1 0 1 0 2 0 99 0 1 1 0 0
"10718" 1 7 0 1 1 0 1 0 1 27 0 0 0 1 0 3 99 99 0 0 1 0 0
"10719" 1 9 0 1 0 0 2 0 3 33 1 0 0 1 0 4 99 99 0 1 1 0 0
"10720" 1 14 0 1 0 0 1 0 2 83 1 0 1 1 0 2 99 99 0 1 1 0 0
"10721" 2 19 0 1 0 1 2 0 2 55 1 0 1 1 1 4 99 99 0 1 1 0 0
"10722" 2 25 0 1 0 0 3 0 1 49 1 0 1 1 1 6 99 99 0 1 1 0 0
"10723" 1 30 0 1 0 0 1 0 3 38 1 1 0 1 0 2 99 99 0 1 1 0 0
"10724" 1 27 0 1 0 0 3 0 1 50 1 0 1 1 1 6 99 99 0 1 1 0 0
"10725" 1 24 0 1 0 0 2 0 1 22 1 1 0 1 0 4 99 99 0 1 1 0 0
"10726" 1 2 0 1 1 0 1 0 3 45 1 0 1 1 1 3 99 99 0 0 1 0 0
"10727" 2 25 0 1 0 0 3 0 2 40 0 0 0 1 1 6 1 99 1 1 1 1 1
"10728" 1 20 0 1 0 0 2 0 2 81 0 1 0 1 0 4 99 99 0 1 1 0 0
"10729" 1 24 0 1 1 0 3 0 2 37 0 0 1 1 0 6 99 99 0 1 1 0 0
"10730" 1 25 0 1 0 0 3 0 1 81 1 1 0 1 0 6 1 99 1 1 1 1 1
"10731" 1 25 0 1 0 0 2 0 3 39 0 0 1 1 1 4 1 99 1 1 1 1 1
"10732" 2 27 0 1 1 0 2 0 1 76 1 0 1 1 1 5 0 1 1 1 1 1 1
"10733" 1 7 0 1 0 0 3 0 2 66 1 0 1 1 0 6 99 99 0 1 1 0 0
"10734" 1 11 0 1 0 0 1 0 1 85 1 1 0 1 0 2 1 99 1 1 1 1 1
"10735" 1 17 0 1 0 1 2 0 3 81 0 1 0 1 0 4 1 99 1 1 1 1 1
"10736" 1 20 0 1 0 0 3 0 3 28 1 0 0 1 0 6 99 99 0 1 1 0 0
"10737" 2 6 0 1 0 1 1 0 2 90 0 0 0 1 1 2 1 99 1 1 1 1 1
"10738" 2 14 0 1 0 1 1 1 3 25 0 0 0 1 0 2 99 99 0 1 1 0 0
"10739" 1 28 0 1 0 0 3 0 3 27 1 0 0 1 1 6 99 99 0 1 1 0 0
"10740" 1 14 0 1 0 1 1 0 1 37 1 0 0 1 0 2 99 99 0 1 1 0 0
"10741" 1 8 0 1 0 0 1 0 1 35 0 0 0 1 0 2 99 99 0 1 1 0 0
"10742" 1 17 0 1 0 0 3 0 2 79 0 0 1 1 0 6 1 99 1 1 1 1 1
"10743" 1 18 0 1 0 1 3 1 3 50 1 0 1 1 1 6 99 99 0 1 1 0 0
"10744" 2 12 0 1 0 0 1 0 3 33 1 0 1 1 0 2 0 99 0 1 1 0 0
"10745" 2 28 0 1 0 0 3 0 1 50 1 0 1 1 1 6 1 99 1 1 1 1 1
"10746" 1 24 0 1 0 0 2 0 3 96 1 1 0 1 0 4 0 99 0 1 1 0 0
"10747" 1 10 0 1 0 0 2 0 2 59 1 0 1 1 1 4 99 99 0 1 1 0 0
"10748" 2 11 0 1 0 1 3 1 1 36 1 0 1 1 1 6 1 99 1 1 1 1 1
"10749" 1 11 0 1 1 0 3 0 1 63 0 1 0 1 0 6 99 99 0 1 1 0 0
"10750" 1 11 0 1 1 0 2 0 3 66 1 1 0 1 0 5 99 99 0 1 1 0 0
"10751" 1 9 0 1 1 0 3 0 3 69 1 0 1 1 1 6 99 99 0 1 1 0 0
"10752" 1 16 0 1 1 0 3 0 2 50 0 0 1 1 0 6 99 0 0 1 1 0 0
"10753" 1 8 0 1 1 0 1 0 1 32 1 0 0 1 0 3 99 0 0 0 1 0 0
"10754" 1 3 0 1 1 1 3 0 1 59 1 0 1 1 1 6 1 0 1 1 1 1 1
"10755" 1 6 0 1 1 0 1 0 3 20 0 0 1 1 0 3 99 99 0 0 1 0 0
"10756" 1 27 0 1 1 1 2 1 1 37 0 0 1 1 1 5 99 99 0 1 1 0 0
"10757" 1 17 0 1 1 0 3 0 1 29 1 0 0 1 0 6 99 99 0 1 1 0 0
"10758" 1 11 0 1 1 0 2 0 3 83 1 0 1 1 1 5 1 0 1 1 1 1 1
"10759" 1 7 0 1 1 0 3 0 1 39 1 1 0 1 0 6 99 99 0 1 1 0 0
"10760" 1 8 0 1 1 0 1 0 3 71 1 1 0 1 0 3 99 99 0 0 1 0 0
"10761" 1 14 0 1 1 0 1 0 3 45 1 1 0 1 1 3 99 0 0 0 1 0 0
"10762" 1 23 0 1 1 0 1 0 2 40 1 0 1 1 0 3 1 0 1 0 1 0 1
"10763" 1 6 0 1 0 0 2 0 3 83 1 0 1 1 1 4 1 99 1 1 1 1 1
"10764" 1 13 0 1 0 0 2 0 3 66 1 0 1 1 1 4 99 99 0 1 1 0 0
"10765" 1 8 0 1 0 0 1 0 3 32 0 0 1 1 0 2 99 99 0 1 1 0 0
"10766" 1 12 0 1 0 0 2 0 2 29 1 0 0 1 0 4 99 99 0 1 1 0 0
"10767" 1 7 0 1 0 0 3 0 3 53 1 0 1 1 1 6 1 99 1 1 1 1 1
"10768" 1 2 0 1 0 0 3 0 3 57 1 0 0 1 0 6 99 99 0 1 1 0 0
"10769" 1 10 0 1 0 0 1 0 2 58 0 0 1 1 0 2 1 99 1 1 1 1 1
"10770" 1 26 0 1 0 1 3 0 3 73 1 0 0 1 1 6 99 99 0 1 1 0 0
"10771" 1 8 0 1 0 0 1 0 2 40 1 0 0 1 0 2 99 99 0 1 1 0 0
"10772" 1 11 0 1 0 0 2 0 1 64 0 0 1 1 1 4 99 99 0 1 1 0 0
"10773" 1 9 0 1 0 0 3 0 1 44 1 1 0 1 0 6 1 99 1 1 1 1 1
"10774" 1 8 0 1 0 0 3 0 1 39 1 0 1 1 1 6 99 99 0 1 1 0 0
"10775" 1 12 0 1 0 0 1 0 2 34 0 0 0 1 0 2 99 99 0 1 1 0 0
"10776" 1 15 0 1 0 0 1 0 3 24 1 0 0 1 0 2 99 99 0 1 1 0 0
"10777" 1 9 0 1 0 0 1 0 3 47 1 1 0 1 0 2 99 99 0 1 1 0 0
